starch_mixing_tank23top_ply,pulp_to_mixing_tank23,power_power_station24,recycled_liquid_top_ply,sum_bleached_pulp,flow_after_machine_chest21,steam_pressure_group1,steam_pressure_group2,level_condensate_bucket1,level_condensate_bucket1_valve_position,level_condensate_bucket2_valve_position,steam_group3_pressure,steam_group4under_pressure,steam_pressure4_over,pressure_yankee_cylinder,steam_group5under_pressure,steam_pressure5_over,pressure_condensate_bucket2,pressure_condensate_bucket5,production_paper_machine2,dry_production_vira,total_starch_paper_machine2,steamflow
28.305,167.01,285.69,1.3364,6.7629,2767,100.8,169.04,328.65,44.97,26.484,231.41,245.68,245.12,245.71,245.68,245.5,177.13,96.625,10.315,153.78,48.165,16.878
28.238,169.06,289.6,1.3364,6.7629,2792.1,100.42,170.06,327.11,44.205,26.825,237.12,251.66,250.69,250.81,251.3,251.28,180.79,92.5,10.27,150.29,48.193,16.684
28.271,165.99,286.91,1.2907,6.7504,2732.8,100.42,169.44,321.88,43.933,26.066,245.41,260.93,260.38,260.36,260.92,260.84,179.88,95.5,10.197,148.46,48.14,17.055
31.174,190.57,306.32,1.4719,8.0136,3131.4,78.261,171,322.58,37.4,27.102,218.99,233.46,233.66,233.26,233.19,233.2,176.03,74.25,10.303,163.25,47.961,17.262
31.749,189.58,305.81,1.4719,7.7821,3133.2,90.55,170.37,323.54,40.697,26.7,230.25,244.75,245.05,244.83,244.86,244.41,177.01,85.409,10.522,162.95,48.534,17.289
31.678,189,304.66,1.4719,7.7821,3123.9,89.17,170.69,323.54,38.432,27.974,230.04,244.33,244.87,245.53,244.47,244.73,177.98,85.875,10.518,161.86,48.764,17.225
31.879,188.36,303.39,1.4719,7.7832,3112,84.727,170.02,334.48,38.432,28.031,225.84,240.45,241.22,240.66,240.56,240.13,174.34,80.089,10.549,161.12,48.744,17.17
32.052,187.76,304.45,1.4719,7.8012,3122,87.948,170.56,317.06,41.988,26.514,227.36,242.73,242.1,241.54,242.24,241.79,176.63,82.5,10.602,163.83,48.852,17.462
32.363,187.76,305.71,1.4719,7.7616,3140.3,98.077,170.61,317.28,42.381,27.48,237.97,252.72,252.8,252.39,252.92,252.9,178.25,92,10.608,163.69,48.852,17.419
32.207,187.69,302.46,1.4719,7.7377,3113,97.616,169.24,317.28,43.564,28.437,236.14,251.64,251.93,251.64,251.88,251.91,179.47,95.125,10.608,163.69,48.789,17.187
32.47,187.1,284.48,1.4719,7.6831,3091.1,88.079,170.36,317.4,38.674,27.271,227.54,242.98,242.95,242.45,242.79,242.69,176.5,84.5,10.513,164.38,48.747,17.236
32.519,187.11,288.73,1.5169,7.7293,3106.8,85.764,169.74,317.4,37.835,27.117,225.09,240.81,239.58,239.81,241.01,240.41,177,81.375,10.531,164.15,48.896,17.139
32.604,190.66,288.95,1.5169,7.8106,3158.4,99.289,170.72,325.31,43.032,27.67,241.88,256.81,256.59,256.67,256.94,257.1,179.14,95.25,10.734,167.87,48.713,17.532
32.716,190.93,290.93,1.5169,8.0538,3159.4,100.12,170.69,321.95,45.28,28.774,267.27,282.1,282.07,282.57,281.99,260.57,180.13,95.625,10.679,166.71,49.523,18.31
31.836,190.93,287.22,1.4103,7.9184,3159.4,99.925,169.69,321.95,49.624,29.32,245.76,261,260.73,260.89,261.18,260.57,180.13,95.625,10.492,163.36,48.574,18.05
31.808,189.54,288.45,1.4796,7.8838,3143.3,98.581,169.76,320.88,39.939,26.895,237.71,252.64,253.04,252.76,252.82,252.63,177.96,92.875,10.484,163.61,48.547,17.903
31.792,189.17,289.23,1.4796,7.8204,3113,98.581,169.76,325.5,38.768,26.387,225.73,241.54,242.28,240.81,241.26,241.51,176.57,83.5,10.454,159.28,48.192,17.353
31.792,186.5,287.03,1.4796,7.6461,3084.6,100.04,169.64,331.78,51.873,29.039,243.94,258.86,259.61,258.67,258.66,258.46,180.63,94.625,10.442,159.28,48.305,17.376
31.211,185.24,285.4,1.4796,7.6067,3063.3,97.5,169.64,320.99,41.968,27.235,237.53,252.59,259.61,252.63,252.62,252.66,178.86,90.875,10.312,158.99,47.586,17.713
31.016,184.91,285.33,1.434,7.6331,3064.4,101.29,169.38,323.69,46.107,28.503,245.02,260.02,260.44,259.96,260.05,259.77,178.9,95.375,10.272,158.18,47.23,17.722
30.755,184.96,286.95,1.434,7.6675,3064.4,99.872,169.4,332.27,48.216,28.502,244.4,259.79,259.92,259.08,259.61,259.64,179.13,96.75,10.264,159.23,46.712,17.688
30.743,181.89,286.61,1.434,7.5412,3001.5,92.137,169.4,327.21,41.67,28.16,232.91,247.6,246.72,247.69,247.55,247.29,178.73,87.75,10.125,159.41,46.722,17.636
30.818,183.45,286.61,1.434,7.6431,3041.7,92.137,168.59,326.94,39.528,27.24,231.83,247.42,246.52,247.01,247.24,247.29,173.62,87.375,10.222,159.4,46.717,17.615
31.007,190.66,290.66,1.434,7.8271,3156.8,92.249,170.49,320.21,39.815,27.573,231.83,247.42,246.52,247.01,247.24,247.33,176.75,87.375,10.307,159.4,47.651,17.591
30.891,190.99,290.53,1.434,7.9886,3166.5,95.114,170.81,324.72,45.502,27.401,234.46,250,249.47,249.32,249.9,249.91,177.88,89.375,10.307,159.18,47.756,17.794
31.133,188.84,286.28,1.4351,7.7608,3123.3,82.199,170.16,324.76,37.471,27.228,222.44,237.76,238.15,238.29,237.61,237.61,175.63,78.936,10.307,162.04,47.59,17.514
31.178,187.96,287.87,1.4796,7.8432,3111.1,84.585,168.69,328.06,42.582,26.652,224.92,240.17,238.93,239.04,239.95,239.75,175.63,81.375,10.238,162.47,47.23,17.387
32.448,190.91,289.64,1.6325,7.8763,3142.4,91.349,171.44,327.31,39.136,27.345,232.47,246.89,246.21,246.91,246.33,245.34,177.11,87.024,10.648,169.85,49.062,18.725
34.271,191.28,290.49,1.592,7.9555,3166.8,89.319,169.88,325.95,41.31,27.371,228.98,243.82,244.47,244.27,243.88,243.89,177.38,85.75,11.065,175.32,50.99,17.837
34.705,195.28,292.81,1.592,8.1053,3239.3,94.939,169.95,328.8,42.254,28.572,235.03,250.14,250.47,250.38,250.31,250.26,176.25,89.875,11.149,175.88,51.794,18.266
34.705,202.13,317.26,1.6409,8.3679,3358.1,84.474,170.19,331.63,47.697,28.556,224.18,239.62,239.5,238.98,239.01,239.24,176.74,79,10.817,177.92,50.683,17.485
34.635,206.09,321.05,1.5997,8.4865,3406.3,89.261,168.67,320.62,47.697,28.821,230.09,244.51,244.84,245.08,244.7,244.4,176.38,83.125,10.832,177.13,49.889,17.428
35.307,205.19,318.32,1.5997,8.4775,3403.4,90.024,170.72,321.61,48.068,28.171,229.09,244.63,244.52,243.82,245.07,244.58,175.88,83.875,10.832,177.33,50.358,17.619
29.82,173.03,234.9,1.3743,7.3164,2854.3,88.974,170.7,319.66,35.99,26.891,229.41,243.88,244.05,244.12,245.07,244.01,175.63,84.625,10.927,152.99,50.507,18.392
29.477,170.12,236.04,1.3743,7.2283,2824.3,90.436,170.7,319.73,38.101,26.243,230.01,245.63,245.68,245.3,245.15,245.62,174.25,84.5,10.762,152.68,50.002,18.818
29.056,170.07,237.63,1.3813,6.9869,2813.6,90.452,170.35,326.86,41.541,26.795,230.01,245.63,245.68,245.3,245.72,245.62,174.25,84.857,10.67,151,49.45,18.773
29.169,169.73,246.72,1.3813,7.1619,2799.7,90.452,168.52,325.2,39.823,27.353,229.9,245.56,245.67,245.05,245.72,245.53,173.81,84.857,10.681,149.72,49.622,18.267
29.311,168.08,247.84,1.3364,7.1508,2777,88.368,169.7,323.42,37.535,27.045,227.98,243.21,243.78,243.07,242.6,242.4,174.92,83.375,10.631,149.92,49.53,18.499
29.389,170.44,247.92,1.3364,7.1191,2833.9,98.387,168.98,321.91,43.687,28.15,238,253.39,253.28,252.85,253.1,253.04,177.17,91.875,10.665,150.93,49.758,18.829
29.568,171.56,247.1,1.3364,7.1329,2845,99.826,170.44,323.18,43.371,28.123,240.47,254.94,255.12,255.6,254.88,255.4,177.5,92.375,10.779,151.36,50.097,18.43
29.735,171.04,248.73,1.3364,7.3126,2843.5,100.04,170.38,323.18,43.853,28.123,245.73,254.94,255.12,255.6,254.88,255.4,177.88,92.375,10.698,152.94,49.924,18.761
29.168,171.04,246.65,1.3813,7.0968,2796,99.897,170.47,323.51,40.54,28.063,239.5,254.89,260.74,254.94,260.73,260.98,179.21,92.125,10.623,150.86,49.423,18.671
29.352,171.19,248.09,1.3813,7.1509,2825,98.987,170.42,333.32,45.7,28.063,247.02,261.92,261.58,261.46,261.6,260.98,178.88,94.875,10.615,151.22,49.773,18.651
29.863,170.84,248.68,1.3813,7.1143,2828.6,100.24,170.25,318.24,43.257,29.055,255.98,271.35,271.91,270.72,271.45,271.51,181.25,95.75,10.677,156.97,49.783,18.891
29.088,167.2,245.02,1.3364,6.9195,2755.1,99.829,170.99,321.56,45.053,27.803,242.34,256.85,256.5,257.45,257.2,257.08,178.25,95.375,10.517,150.19,48.548,18.462
28.802,167.27,246.4,1.3364,7.2047,2786.8,100.04,169.38,323.01,42.941,29.424,242.95,257.88,257.68,258.05,257.97,258.13,175.94,95,10.602,148.93,48.96,18.477
28.787,167.27,243.46,1.3364,7.0456,2771.9,100.04,167.97,330.81,43.274,28.874,247,257.88,258.16,262.33,261.62,258.13,176.78,95,10.554,149.18,48.808,18.822
28.787,164.67,245.61,1.3666,7.0082,2736.5,100.28,170.42,319.82,43.274,28.267,241.85,257.32,258.16,256.77,257.34,257.66,178.31,94.75,10.466,147.18,48.773,18.343
28.381,164.86,244.2,1.3216,7.0082,2736.5,99.663,170.37,324.72,43.126,28.651,240.78,255.73,255.92,255.37,255.39,255.66,175.67,94.75,10.521,147.16,48.61,18.462
28.869,165.36,245.06,1.3216,7.0122,2736.9,99.689,170.37,332.1,46.297,29.188,244.48,259.49,258.89,259.2,259.28,259.11,179.13,94.75,10.501,146.15,49.042,18.569
27.668,157.41,240.56,1.3216,6.5895,2611.4,58.927,167.33,303,37.682,27.021,198.97,214.07,214.53,213.85,214.19,213.98,168.54,54.695,10.011,139.04,47.385,16.63
27.275,159.48,241.24,1.276,6.6255,2633.2,83.433,148.02,320.18,34.838,27.673,222.89,238.82,238.37,237.97,238.68,238.52,158.14,77.375,10.173,139.68,47.046,17.778
27.103,158.79,243.13,1.231,6.7494,2630.8,82.053,148.3,320.43,36.281,26.854,221.86,236.53,237.76,236.94,237.18,237.16,155.63,77.5,10.171,139.63,46.878,17.789
27.208,158.92,240.76,1.269,6.801,2616.8,82.208,147.75,320.43,35.93,25.848,222.21,237.51,237.88,237.76,237.34,237.05,157.67,76,10.171,139.82,47.186,17.944
27.356,167.26,232.44,1.276,6.9134,2766.4,52.911,92.507,322.92,26.15,20.876,143.3,157.6,159.99,158.16,157.85,157.48,94.125,44.375,10.456,149.49,47.337,17.748
29.266,177.67,237.16,1.3287,7.4654,2922.3,72.621,111.93,326.71,38.121,22.326,162.47,177.04,176.45,177.89,176.85,177.11,115.88,61.375,11.136,158.85,50.184,18.93
29.933,175.74,246.26,1.3813,7.3098,2920.7,69.639,109.36,324.9,35.153,22.326,159.14,175.23,173.86,174.33,174.59,174.94,112.38,62,11.04,157.61,51.063,18.909
30.002,175.72,249.32,1.3813,7.3981,2920.7,68.259,107.99,326.36,34.377,22.102,158.78,173.08,171.65,173.65,173.21,173.31,111.38,58,11.04,157.61,50.863,18.909
30.121,176.47,249.25,1.3813,7.3523,2914.8,67.637,108.09,325.85,34.017,23.83,156.93,172.66,171.75,172.06,172.35,172.16,110.88,58,11.197,157.59,51.413,18.791
30.121,176.61,249.3,1.3813,7.4798,2915.1,68.074,108.14,325.73,32.579,23.841,157.64,172.32,170.43,173.08,172.94,172.7,110.42,58.25,11.093,157.32,51.701,18.825
30.094,175.93,249.3,1.3813,7.2818,2899.3,78.938,119.18,324.94,35.443,21.969,168.05,183.66,181.56,183.76,183.77,183.63,121.95,70.5,11.099,158.48,50.673,18.408
30.053,175.63,249.2,1.3813,7.2187,2899.2,80.042,119.88,326.21,35.614,22.473,169.78,185.24,183.87,185.08,184.73,184.86,122.88,70.5,11.009,159.73,50.89,18.487
30.053,175.33,250.98,1.427,7.4531,2899.2,95.976,136.77,319.01,39.085,22.766,185.03,201.07,202.61,200.52,200.92,201.14,138.89,86.75,11.135,158.2,50.84,18.487
30.076,174.46,248.29,1.427,7.4531,2897.4,91.159,140.23,318.99,37.73,25.379,191.58,206.3,206.72,206.87,206.1,206.13,143,82.375,11.059,158.77,51.149,18.415
30.065,174.72,247.8,1.5098,7.4532,2897.4,80.137,167.97,324.49,37.712,25.969,207.12,222.36,221.98,222.18,222.28,222.43,170.89,74.125,11.059,157.33,51.451,18.376
30.057,175.36,248.49,1.3743,7.2635,2897.4,82.975,170.71,323.2,37.712,25.969,210.97,225.28,225.36,224.41,225.27,225.48,173.47,78.25,11.051,156.04,51.451,18.376
30.057,175.38,248.87,1.3743,7.2621,2897.7,86.165,169.7,333.84,41.745,25.943,212.12,228.27,227.6,227.75,228.06,227.6,172,78.5,11.06,156.04,51.469,18.392
29.783,175.12,247.93,1.3743,7.2646,2892.7,87.546,169.2,326.33,39.182,28.316,215.16,230.02,229.69,229.88,229.57,229.64,172.42,78.5,11.157,155.96,51.235,18.387
29.874,174.61,250.62,1.3743,7.3717,2889.9,84.419,170.05,326.77,39.19,27.64,215.47,234.09,234.08,230.53,234.38,234.32,171.66,78.375,11.029,155.69,51.249,18.409
29.69,176.71,250.92,1.3743,7.38,2891.1,82.099,170.19,330.14,39.392,28.12,215.47,231.41,231.9,230.53,231.06,231.39,172.66,77.562,11.07,155.71,51.015,18.409
35.935,174.17,249.64,1.3743,7.4472,2891.1,78.756,170.2,331.1,38.969,28.427,213.99,228.57,229.39,228.55,228.67,228.71,171.35,74.125,11.072,155.74,61.595,18.532
35.937,175.79,248.52,1.3743,7.2954,2900,83.126,170.27,319.79,36.531,28.236,217.83,233.02,232.74,232.68,232.87,233.36,170.75,75.875,11.072,156.01,61.406,18.678
35.165,174.88,257.96,1.389,7.4826,2898.8,85.808,161.24,320.51,32.541,15.823,200.2,215.53,214.78,215.2,215.32,215.17,163.41,82.125,11.046,160.29,59.653,19.211
34.865,177.83,259.89,1.389,7.3454,2938.5,92.809,166.46,320.51,40.685,22.672,207.67,222.93,222.44,222.47,222.74,222.65,166.57,84.875,11.196,158.34,59.949,18.869
34.865,177.51,260.03,1.389,7.3681,2937,81.932,166.51,328.9,39.66,24.037,208.29,222.08,221.69,221.92,221.76,221.8,168.94,77.1,11.122,156.67,59.985,18.943
34.872,176.64,262.92,1.3813,7.3553,2915.9,95.355,171.22,327.44,40.993,24.969,219.68,234.88,234.51,234.35,234.43,233.51,171.88,88.125,11.142,155.51,60.386,19.764
34.838,176.06,262.24,1.3813,7.2985,2905.3,99.781,169.33,331.46,40.996,26.978,240.02,254.72,255.05,254.85,254.64,254.26,173.88,95.25,11.217,155.28,60.109,19.764
34.838,174.44,260.79,1.3813,7.3823,2891.4,65.809,170.08,326.6,40.996,27.693,231.92,246.72,247.75,246.85,246.7,247.02,174.5,64.793,11.105,156.06,60.109,19.775
34.838,174.08,257.71,1.3813,7.3892,2893.3,61.251,169.86,324.57,40.885,28.316,226.4,241.46,247.71,240.9,241.43,241.39,172.13,60.559,11.183,154.8,60.084,18.906
34.857,178.8,261.54,1.3813,7.3963,2948.5,67.123,169.7,325.92,41.606,28.541,233.02,247.93,247.71,247.9,248.07,248.22,174,67.997,11.19,154.27,60.308,19.341
34.753,176.62,262.36,1.3813,7.3963,2928.8,76.612,168.91,318.42,38.014,27.407,224.87,255.03,254.86,254.89,254.63,254.58,174.43,72.625,11.142,155.67,60.043,19.557
34.065,171.88,263.34,1.3364,7.1615,2853.6,91.575,168.07,345.65,38.014,27.908,242.78,262.66,262.8,262.86,263.27,264.82,172.18,87.145,10.986,152.24,59.783,19.778
33.423,171.75,262.9,1.3364,7.1946,2814.6,78.979,169.93,327.52,37.188,27.908,229.49,248.46,248.68,249.04,248.44,248.8,173.88,75,11.087,150.81,59.904,18.728
33.958,167.8,258.96,1.3813,7.0564,2767.6,63.565,170.38,322.85,33.96,26.071,213.15,233.74,233.67,233.19,233.56,233.43,173.07,60.605,11.048,151.48,60.111,18.506
33.915,168.95,259.05,1.3813,7.0564,2799.6,65.822,170.7,322.41,35.708,25.564,216.19,235.86,236.04,235.78,236.07,235.8,171.5,62.5,11.06,151.34,60.09,18.332
33.797,167.21,259.05,1.2907,7.0489,2778.6,26.59,124.84,325.68,35.708,23.474,166.67,186.83,186.61,186.64,186.87,187.1,130.47,25.625,11.06,151.89,59.615,16.773
33.882,168.53,258.52,1.3364,6.9679,2774.7,53.305,133.23,326.33,28.69,23.816,173.76,193.96,194.44,192.64,193.98,193.32,136.88,46,11.109,151.08,60.273,17.55
34.05,167.99,257.44,1.3364,7.0648,2770.6,53.239,133.34,327.29,36.112,23.147,174.01,193.96,193.86,193.27,193.75,193.38,136.5,46.25,11.047,151.2,60.048,17.55
33.578,168.3,258.71,1.3364,7.1402,2784.1,63.418,144.53,328.98,36.372,24.896,183.75,204.52,203.66,202.93,203.37,203.75,147.98,58.375,11.08,150.93,59.97,17.532
33.578,168.7,261.82,1.3364,7.188,2793.4,75.188,155.2,328.76,34.044,24.581,196.55,215.86,214.17,215.65,215.34,215.25,157.76,70.125,11.064,151.07,59.97,18.061
33.558,166.3,261.26,1.3364,7.1128,2757.2,77.849,163.12,328.76,38.454,25.306,202.89,223.19,223.23,222.76,222.92,223.16,164.38,71.321,11.017,150.39,59.905,18.122
33.838,167.67,259.81,1.3364,7.0785,2766.8,91.029,170.12,323.39,39.278,25.885,215.5,236.77,236.57,235.79,236.45,236.36,173.47,86.375,11.031,150.4,59.932,17.976
33.934,164.94,258.22,1.3364,6.9465,2750.6,80.106,170.05,319.88,38.958,28.197,214.21,234.87,235.59,234.73,234.88,235.13,170.88,75.375,11.05,150.4,59.932,17.794
34.172,166.01,260.66,1.3364,6.9988,2759.1,82.246,170.05,327.58,38.958,28.015,218.32,238.2,237.35,238.29,238.62,237.89,171.63,76.375,11.098,150.14,59.861,18.255
33.402,165.73,256.39,1.3364,7.0323,2739.3,86.714,171.43,323.84,37.613,27.599,221.67,242.11,241.94,242.08,241.99,241.93,172.58,80.625,11.111,149.88,59.654,18.547
33.966,165.73,256.39,1.3364,6.8948,2739.3,86.714,169.74,322.71,37.25,29.543,221.07,240.65,240.81,240.62,240.51,240.49,173.7,80.875,11.06,149.69,60.184,18.382
33.76,165.76,256.11,1.371,6.9956,2739.3,86.785,169.74,328.16,37.491,29.23,223.4,242.91,243.19,242.91,242.72,242.86,173.75,84,11.066,150.13,59.863,18.272
33.511,165.53,257.39,1.3743,6.9855,2733.1,86.785,169.64,324.04,37.491,28.46,219.36,239.2,239.63,238.89,238.89,239.57,172.13,79.875,11.053,149.76,59.573,18.306
33.599,165.48,257,1.3743,7.0264,2733.6,83.901,171.76,327.56,39.907,26.144,219.36,241.83,241.89,238.89,241.57,241.39,174.16,80,11.052,149.5,59.573,18.48
33.599,165.48,257.85,1.3743,7.0121,2733.6,83.456,169.19,326.78,38.175,27.315,219.22,238.14,238.85,238.6,238.17,238.86,172.46,79.375,11.055,149.92,59.489,18.227
33.673,165.47,256.84,1.3743,6.996,2738.1,83.518,169.3,319.44,37.271,27.35,218.43,238.68,239.22,238.97,238.99,238.29,171.07,79.375,11.113,148.56,60.27,17.985
33.737,165.48,258.05,1.3743,6.8544,2742.7,89.111,169.19,331.25,41.611,25.676,226.04,245.39,246.53,245.97,246.31,245.68,171.92,84.375,11.169,149.03,59.923,18.538
33.702,165.48,257.93,1.3743,6.826,2728.2,91.079,169.19,321.32,38.979,28.201,226.84,245.98,246.52,246.77,245.85,246.32,175.17,85,11.007,148.76,59.801,18.489
34.231,164.54,257.79,1.3743,6.8453,2723.1,91.417,169.25,318.33,38.979,28.296,226.87,246.31,245.5,246.61,246.76,245.97,172.63,84.781,11.105,148.92,60.461,18.857
34.144,164.56,257.79,1.3287,7.0206,2729.5,85.85,169.25,324.76,37.601,25.121,220.48,241.25,241.39,241.21,240.84,241.11,173.25,82.75,11.156,147.87,60.346,18.233
33.66,166.6,258.05,1.3287,7.0374,2746.3,85.758,170.45,328.87,43.55,26.265,220.7,240.63,240.76,241.42,240.62,240.52,171.88,81.25,11.027,147.88,59.788,18.414
33.61,166.23,260.17,1.3287,7.0162,2742.8,83.861,169.65,326.28,39.884,27.71,218.68,239.03,240.18,238.38,238.99,239.09,172.41,77.125,11.098,147.92,59.839,18.342
32.249,158.05,255.84,1.3287,6.6408,2621.8,36.067,164.89,303.78,34.288,31.826,171.31,191.25,191.66,191.15,191.37,191.9,132.93,32.889,10.582,139.28,57.178,14.802
31.681,157.62,252.56,1.231,6.6209,2602,69.786,164.89,334.21,48.568,26.792,205.74,224.57,225.44,225.76,225.02,224.98,166.63,65,10.461,138.81,56.519,17.279
31.662,157.77,254.36,1.231,6.5749,2596.7,76.95,169.06,328.68,38.968,25.064,210.88,232.16,231.08,231.55,232.08,232.43,172.5,71.889,10.499,138.93,56.733,17.232
30.145,146.04,248.64,1.231,6.1489,2409.1,27.603,122.67,313.2,37.599,30.141,162.06,181.72,182.67,182.67,181.52,181.57,125.58,23.173,10.036,128.23,55.054,14.143
28.057,141.85,248.48,1.0801,6.065,2326.6,33.999,129,313.2,27.361,21.839,169.84,189.2,188.77,189.71,188.72,189.09,127.11,29.074,9.8315,123.23,53.266,16.477
27.887,140.44,248.48,1.0801,5.9865,2326.2,56.55,151.87,311.7,34.376,25.985,192.37,211.86,213.76,212.24,211.98,211.54,154.13,52.25,9.6983,122.9,52.627,16.215
28.093,140.55,245.54,1.1257,5.9803,2331.8,60.429,154.96,327.64,30.893,24.782,194.88,215.16,215.72,214.24,214.61,216.13,158.26,53.893,9.7262,121.95,53.159,16.731
28.199,140.55,247.35,1.1257,5.949,2313.9,67.954,162.62,326.3,37.25,26.244,202.79,222.26,223.08,222.99,223.69,223.02,165.63,64.25,9.7949,122.44,53.066,16.432
27.791,140.81,246.33,1.1257,5.9275,2327.2,73.868,168.53,323.24,34.63,25.81,209.34,229.36,229.5,228.41,228.85,229.23,169.89,69.019,9.7081,122.13,53.066,16.625
28.272,143.24,250.07,1.1257,6.0753,2327.2,76.433,169.6,322.49,38.58,25.888,211.33,231.63,231.4,231.25,231.7,232.23,172.75,71.252,9.7585,123.14,53.066,16.967
27.917,143.27,249.26,1.1257,6.0677,2325.6,81.506,169.51,322.4,36.816,25.888,216.06,236.17,236.78,237.02,235.95,236.93,172.88,71.5,9.7166,121.59,52.977,17.145
27.813,141.77,248.74,1.1257,5.9722,2338.2,79.23,170.14,322.4,36.011,25.742,215.72,234.57,235.23,235.01,234.51,234.49,172.5,71.5,9.769,122.36,52.952,17.276
27.749,141.19,247.43,1.1257,5.9784,2321.5,69.026,167.85,329.86,38.095,25.954,215.57,228.79,234.75,235.01,229.06,228.85,171.5,71.375,9.7047,121.9,52.451,16.591
28.618,143.24,246.09,1.1257,5.9784,2368.9,76.088,170.76,331.38,39.636,25.929,215.57,235.85,234.75,236.09,235.99,235.75,171.38,71.375,9.7431,125.84,52.659,16.761
28.611,145.92,248.29,1.1257,6.1052,2405,76.024,170.59,325.34,38.319,25.929,216.09,235.76,237.44,236.21,236.12,236.02,171.25,71.125,9.8332,125.22,52.482,16.767
28.611,145.51,250.22,1.1706,6.1561,2385.1,75.615,170.59,326.36,38.354,26.566,216.5,234.9,236.64,235.94,234.97,235.48,171.25,70.625,9.7229,125.21,52.482,17.201
28.604,145.09,249.12,1.1257,5.9794,2391.7,75.615,170.02,323.47,37.987,24.702,210.79,230.1,236.58,235.94,230.25,235.48,171.25,70.625,9.7899,125.21,52.599,16.847
28.734,145.37,249.1,1.1257,5.9448,2389.9,75.87,170.36,327.24,37.079,25.07,215.41,235.91,236.58,236.29,236.06,235.75,171.25,70.75,9.8059,125.12,52.27,17.054
23.532,145.39,249.1,1.1257,5.9663,2388.7,63.317,163.3,337.49,42.156,27.22,202.77,223.23,224.19,222.9,222.87,222.99,167.25,59,9.6804,125.21,43.961,16.303
23.785,144.89,246.03,1.1257,6.0177,2388.1,66.777,166.55,323.2,38.371,25.418,208.14,227.29,227.07,227.7,227.34,227,167.75,64.375,9.7858,125.21,44.32,16.826
24.074,144.99,241,1.1706,6.0656,2388.1,72.589,169.88,334.65,37.233,26.221,212.38,232.59,232.69,232.81,231.87,232.44,170.5,67.75,9.7517,125.21,44.709,17.146
26.921,167.58,289.54,1.443,7.1007,2778.9,99.911,171.04,296.85,44.358,35.424,245.55,265.69,266.24,265.77,265.29,266,175.62,94.375,11.139,148.73,48.525,18.786
28.555,167.8,275.4,1.3216,7.1154,2778.8,88.728,170.51,325.98,44.245,28.555,229.08,248.77,249.01,248.68,248.78,249.27,175.28,81.375,11.165,149.13,50.84,18.704
28.098,169.08,274.14,1.3666,7.0886,2784,84.708,171.14,319.83,44.245,25.303,224.4,245,244.32,243.95,244.67,244.7,173,81.375,11.061,148.48,50.576,18.58
28.281,166.88,277.31,1.3666,7.1372,2775.3,86.295,170.85,324.33,38.286,27.512,226.17,246.54,247.01,246.56,246.64,246.48,173.43,81.75,11.105,148.28,50.773,18.377
28.008,167.7,274.99,1.3666,6.9326,2774.6,93.072,169.15,325.48,41.4,26.928,232.19,253.02,253.07,252.32,253.02,252.87,174.59,86,11.148,148.27,50.969,18.491
28.333,167.51,275.08,1.3666,6.9351,2774.6,94.336,170.31,323.99,42.202,27.792,233.97,254.35,254.39,254.83,254.3,254.58,174.59,89,11.139,147.8,50.833,18.56
28.243,166.81,275.35,1.3666,7.0655,2739.9,86.897,170.09,317.13,38.86,25.733,226.3,246.82,246.29,247.46,246.67,246.92,174.61,81.5,11.087,147.86,50.833,18.505
28.173,166.29,272.74,1.3666,7.0278,2757,83.356,170.09,325.31,38.687,25.322,223.57,243.54,243.34,243.3,243.54,243.54,174.01,77.375,11.102,147.86,50.881,18.456
28.376,168.98,278.71,1.3666,7.1156,2791,98.257,169.92,326.32,42.064,29.295,239.5,259.46,259.53,259.02,258.63,259.16,171.79,95.125,11.149,148.33,50.927,18.952
28.469,167.5,274.15,1.3666,6.9475,2774.9,92.719,170.87,331.7,57.872,29.924,232.46,252.29,252.62,252.23,252.6,252.51,173.44,87.625,11.068,149.85,50.627,18.344
28.242,164.34,274.56,1.3666,6.8732,2739.9,84.106,170.87,321.63,37.032,25.457,224.45,243.85,244.09,244.98,243.93,243.94,173.2,79.25,11.085,148.65,50.644,18.532
